mensagem,odio
"eu sinceramente amo minha amizade com a Tatiele, a gente se caga rindo de coisas idiotas, temos piadas internas, conversamos sobre coisas sérias e de quebra somos mãe uma da outra

te amo desgraça @user",0
pqp a jane é muito chataaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa alguem mata essa personagem,1
"viado, tá muito chatinha eoem",1
"todo estiloso o meu namorado, puta merda que coisa mais perfeita",0
lindo pra porra,0
"o objetivo desse t贸pico 茅 justamente pra incentivar em quem talvez precise o mesmo processo que eu tive que passar.

examine a perspectiva de OUTRAS pessoas sobre voc锚, especialmente pessoas que foram importantes pra voc锚, como namoros ou amigos.

ou莽a eles de verdade. ENTENDA.",0
dr. pedro vai querer aumentar a dosagem do meu remédio certeza ??,0
caralho pq as pessoas têm preconceito com câncer???? melhor signo me dá licença,0
???????????? tremendo coupletero !!! link,0
"@user Sorria, nossa querida musa da direita ! ",0
monique é a melhor 😂😂😂😂😂😂😂 né pra piranha não 😂😂,0
@user maior ódio da vida adulta!,0
"E o bacana é que a BBC apóia essa galera entrar indiscriminadamente nos EUA. Top, né? ",1
"Lutar pelos nossos direitos
 
#Portugal #PNR #RenovarPortugal",0
"a semana inteira tava um clima bom, aí chegou final de semana e ta esse cu",0
parece um pouco mais lúcido que os outros.👍👍,0
"P/ deixar IDIOTA com raiva, informo que votei no BOLSONARO, e votarei novamente em 2022. Gosto do seu jeito espontâneo de falar na lata, principalmente quando provoca terremotos na ESQUERDA MALDITA brasileira.  COMUNISMO / SOCIALISMO SÃO DUAS MERDAS!
O PT É A DESGRAÇA DO BRASIL.",1
RT @user @user que legal esse proselitismo barato sobre muçulmanas. Vamos falar sobre mutilação vaginal também? Falta de dir _,0
@user suporte feio! peixe podre. janna maior,0
Não perco por nada🙋,0
@user amiga se for reparar n eh o mais feio,0
"rt @user tenho muitas metas a serem realizadas ,
jamais perderia meu precioso tempo com gentinha sem conteúdo , então me poupe des…",0
descobri q sou sapatao mesmo,1
"caralho mano, tanta hora pra vir cliente e vem na hora q chego, ou na hora q tô fazendo algo importante tmnc",0
@user eu nunk ri tanto,0
@user imagina ela com visto e ta pegando voo pa ver o querido em miami,0
rt @user sla eu acho q vo matar vcs agora ,0
"Top 3 filmes de moleque:
American Pie - O Reencontro
Superbad
Projeto X",0
"Na real, desde que o CFP começou a se posicionar mais sobre as principais pautas sociais (coisa que deveria ter feito desde sua fundação aqui no Brasil), um monte de profissional descompromissado com a ética começou a caçar motivo pra tacar o pau.",0
Até que enfim!,0
"@user @user Satan谩s caminha pela terra...

脡 aborto, drogas, pais e filhos que n茫o se respeitam, professores e alunos que n茫o se respeitam, valores morais que n茫o existem mais, o certo virou errado, o errado virou certo. 

Oremos pela salva莽茫o de nossas almas.",0
"@user desonrando meu time mano, qq isso",0
se eu vi isso vcs tbm vão ver,0
"Puta que pariu mas que cara burro

Ernesto Ara煤jo nega aquecimento global: 'Fui a Roma em maio e havia uma onda de frio' ",0
Mais um projeto de esquerdista dominada pelo ódio.,1
Palestrei hoje para 700 alunos Sargentos da Polícia Militar Paulista sobre o Link maus-tratos a animais e violência contra pessoas.  Muito honrado em sensibilizar os futuros líderes da Polícia Militar sobre esse tema tão importante para a sociedade! ,0
as bichinha chorando eu choro junto,1
"@user coe mano, maior curiosidade papo reto 😂",0
que ódio disso. pq o cara não jogou o branco escroto no trilho?? affs,1
primeira vez na vida que vejo uma leoa com sotaque carioca ☻,0
"To indignada até agora q meus pais deixaram minha irmã fazer uma festa aq em casa e eu e Lorrane não poq nossos amigos são tudo cachaceiro, viado e sapatão",0
"Quem não está comigo, está contra mim! Quem comigo não ajunta, espalha!",0
"se você precisa lembrar de alguém de quem você não consegue refutar uma só linha p/ não se sentir um merda, é sinal _ ",0
Que absurdo! Cínico demais!,0
@user Bom dia ... Boa Tarde menino a rola dele chega quase no peito sélokooo ... credo que delícia... imagina onde não chega dentro da pessoa 😈😈😈🍆🍆🍆🍆🍆💦💦💦💦💦,0
conan lee gray!!!!!!! falta so mais dois dias ?????? link,0
"ontinuará sendo a diva das Américas e a única mulher eleita e reeleita presidente da república federativa do Brasil! Engulam isso, canalhas fascistas.",1
@user kkkkkkkkkkk vsf vou falar nada não,0
q luta se maquiar no carro pqp,0
"rt @user hehe o pouco que já conheci desse site esses foram os melhores tuiteiros que eu segui, recomendo ",0
sempre que vou postar uma foto acontece isso,0
a meu deus do céu olha isso vai se foder casal lindo demais,0
@user me leva de acompanhante,0
"茅 cada uma, morro de rir c a 铆sis kkkkkkkkkk",0
"RT @user O @user pode usar seus canais para defender o PSDBista de estimação que quiser, mas não para cometer crime _",0
"""O Senhor te guardará de todo o mal; guardará a tua alma. O Senhor guardará a tua entrada e a tua saída, desde agora e para sempre."" Salmos 121:7,8",0
"@user se a madame disse sim quem sou eu pra dizer não, hoje tem!",0
"meu chuveiro pegou fogo enquanto eu tomava banho, grande dia????",0
@user se fosse vc tinha comido a criança (o romano tbm),0
RT @user amo o teu sorriso,0
@user @user aeeeeeee porra,0
@user mto top né,0
"Top 3 Filmes de guerra:
American Sniper
O resgate do Soldado Ryan
Falcão Negro em Perigo",0
e do nada eu posso mal e aqui estou eu tomando soro,0
@user ah bom né,0
"@user sim, português e várias bostas",0
@user parabéns,0
"@user é que tem gente aqui que não me conhece ainda
e na sua turma teve cada pérola de resposta que meu deus",0
Professor por favor ajude a não ter privatizações!!,0
Igual aos brasileiros fugindo para Portugal esquerdista? Porque é o que tá rolando em alta.,0
@user que triste isso amiga olha,0
@user vai se foder seu merda criminoso. você não é nem metade do que a marina silva reprssenta na luta ambiental nesse país,1
podemos ver claramente uma lalau que dormiu aqui em casa e levou meu short kkkk a vergonha na cara passou longe pois não tira do couro essa vagabunda! pega pega a lalau 155 ,1
achei q hj seria piscininha amô kkkkkkkk chuva desgraçada,0
só esperando dar as 15h30 pra tomar os remédios e dormir até o cu fazer bico sem ninguém pra me encher o saco,0
"Atentados em França 

#France #PNR #RenovarPortugal ",0
@user kkkkkkkkkkk amiga manda,0
"O que essa bandida corrupta ta falando do presidente, velha idiota.",0
Dois homens maravilhosos.,0
Eu adoro o jair mas os filhos estão sendo irresponsáveis,0
Globo lixo acabou fim..🤣🤣🤣🤣,0
esse podcast atingiu onde doi,0
eu ja queria engordar um pouquinho,0
a gratidão é uma grande oração 🙏🙏🙏,0
Essa onda de 贸dio nos coment谩rios da minha coluna da Folha - onde s贸 argumentei em suma que desaparecer com as pessoas n茫o 茅 legal e familiares deveriam saber a verdade - 茅 normal? Me deu uma tristeza aqui.,0
"@user @user a vida é dela porra se ela escolhe abortar é pq a vida é dela, ela decide oq faz, não um macho ridículo como vc vindo aq ",1
"@user Correto. Porém o liberalismo, de onde o libertarianismo bebe em parte, é de direita… e parente do utilitarismo e minarquismo. O que mais o AnCap detesta na direita é a feição estatista e coletivista do Conservadorismo…",0
que ódio,0
"@user @user vai tomar no seu c*, põe a porra do impeachment do toffoli e gilmar na pauta.",1
rt @user o passivo novinho aceitou dar pros dois amigos que são namorados. não esperava que eles fossem foder sem dó... https:/…,0
"rt @user de: eu
para: eu ",0
@user ngm fala nada porra viaja,0
pra que ter vida se não vai ser pra ser vivida?,0
carai minha casa é muito gelada fi credo,0
todo e qualquer vídeo que eu recebo da festa da laura é contra minha vontade kkkkkkkkkkkkkk q ódio,0
era so alguém agitando algo pra hoje.,0
"@user eu já morei no maranhão 8 anos, minha mãe é de lá..... eu tomava sempre tb",0
@user hauahauahauahaaha vai pastar seu peste,0
@user pqp... vc tá ficando chato em miltao?!!! kkkk,1
"o projeto deste governo dando certo

os fundos do paulo guedes agradecem",0
mlk mais feio tá pra nascer kkkkkkkkkkkk,1
"rt @user crl, não vejo a hora pprt.. ",0
A esquerdalha e a que mais fábrica fake News eles são Mestre. Nisto,1
Você me representa Fernando!!!!,0
Al5 já pra cima dos bostas que querem destruir o Brasil,1
Quem quer saber a opinião dela?,0
????? são paulo x vasco,0
"rt @user engraçado a poc vir querer mandar que homem é lixo mas não aguenta piadinha com lâmpada 
kkk coitada mana ",1
finalmente desbloquiei essa porra de cartão,0
"rt @user tem umas meninas que ficam solteiras e parecem carne em promoção kkkk, se soubessem o quanto eh feio viuuu 🤦🏻‍♀️",0
rt @user eu n tenho roupa de frio p sair pqp,0
Big Fish é o unico filme que presta do Tim Burton,0
sem gusttavo lima e sem henrique e juliano ?? link,0
Ministra Damares é a melhor. Isso tudo está acontecendo porque estamos vencendo.,0
ele morre de inveja do bolsonaro. link,1
@user sapatão,1
"@user @user você como bom entendedor, devia explicar usando números (porcentagem) do governo bolsonaro...",0
"RT @user O único que vai sair inelegível dessa porra é o Bolsonaro, que não tem nenhum crime nas costas, vai vendo  _",0
@user vou jogar a larissinha na sua cara só se for ne arrombada sabe q to sem celular,0
que tormento meu deus link,0
@user no governo bolsonaro foi assim o agro invade eo governo ainda dá os títulos das terras invadidas.,0
"Os eventos Inspiration, da #Comiss茫odeTecnologia da #CCBC, ser谩 lan莽ada no dia 27/08 e abordar谩 o panorama da tecnologia na neuroci锚ncia, fazendo rela莽茫o com as necessidades humanas. 1陋 convidada: Tamires Corr锚a, fundadora do Brain Technology. Inscreva-se:  ",0
esperando mensagem do patrão mais ta difícil,0
"minha mão já é gelada naturalmente, nesse frio eu acho q vai virar um cubo de gelo a qualquer momento",0
@user melhoras karina,0
lee jongsuk estão tentando roubar sua mulher reage homem,0
"a comida da tia cirlene é de outro mundo, pqp",0
"ano que vem o pau quebra, meta ser o 01",0
"@user chegou a hora.

@user 

#correverdevaldo",0
@user olha o chutiiii (pelo menos é a melhor,0
"@user o conteúdo é o mesmo, e um beijo gay não é mais explícito que um hetero, a malícia está na mente adulta.",0
RT @user O que essa mulher está falando ??? Eu tô esperando pela comida e ela falando sobre sla. Me senti burra #MasterChefBR,0
rt @user tem coisas que eu não consigo ter outra reação além de ?????????????????????????????????????????????????????????????????????…,0
"caralho, essa rede tá maluquice, o cara feiasso, n possui um pingo de algo interessante chamando essa mina linda de feia, tem que ter muito peito viu link",1
"@user dá uma fuçada lá, mãe, primeiro livro da minha amiga @user www.aescritoraeomusico.blogspot.com (eu reviso)",0
aqui é deus por nós e quem for contra tá fudido,0
@user ódio kkkkk,0
Os paraibanos tem muito orgulho de você Ricardo Coutinho,0
que asco me da,0
porra o mlk do 3º é muito lindo 😔🙏🏻,0
cadê os heteros?? 51 980393253 chama lá #pintoaward #pintosaward #pintoawards #pintosawards,0
a aflição da gay e da mulher hetero q gostam de pau e tem q aceitar o triste fato do homem vim junto,0
eu nn aguento cara as rua daqui parec um cu prolapsado,0
Idiota,0
"@user nega pqp, meu sonho demais",0
LOL Não têm vergonha. E seis milhões de bilhetes IDA de avião para os refugiados que já cá estão? ,1
meu cabelo cresce muito rápido porra,0
@user Só vão reconhecer a importância da Amazônia quando ela for toda destruída e então cessarem as chuvas e tornados começarem a ruir casas e prédios na região sudeste!,0
@user jqhejqjf q tonto,0
@user 4° estavamos em uma ranked e o pinto disse que ele tava de wall,0
"Esses filhos são uns ignorantes, irresponsáveis e arrogantes!",0
na hora d toma da nossa bebida e fica chupando meu pau eh nosso amigo nekkkkkkkkkkkk,0
@user tudo lixo,1
chuva fdp mané grr,0
"vergonha dessa mídia lixo 
agora deram pra defender imposto 
ta ""serto"" 👍",0
@user essa família bolsonaro é pão dura pra caramba!!!! ??????,0
Demorou pra colocar esse ser na cadeia novamente,0
amar é saber deixar ir….. link,0
gebte ta  aqui meu ccat nao eh p nada nao  mas ele ta aqi viu  qualquer coisa ja sabe neh ta aí ele ,0
"mano eu to em completo choque ele não pode ser real, de verdade link",0
"@user @user não sou egrilo, e nem me ofendeu, tá feio mesmo",1
era pra ser um dia feliz??,0
@user metendo gosto em cuzinho delicioso !,0
"@user tens de continuar, eu pratico ginásio à uns 3 anos e contino-o o mesmo pau de virar tripas xddd",0
"foi dedo no cu e porradaria viado
ahahahahah",0
"@user o cu eu ja tenho, vai fazer o que eu falei e quero provas",0
rt @user vem comigo então ,0
"Conselho: Mulher sábia, constrói. Mulher burra, destrói...",0
@user o q é o proerd perto de vc,0
rt @user pq me deixastes boiola por vcs hein? ,0
@user me oferece o freela que eu vou no seu lugar hihi (boa sorte,0
"Gente bonita que faz drama por ser feia, esse mundo de gente feia não lhe pertence, deixa os feio d vdd sofrer em paz",0
sextei com os viado que eu gosto,0
"@user @user kkkkkkk dois meses anna júlia, dois meses",0
juro pra vcs que eu nn aguento mais ser feia,0
"SOQUEI NO CU DELA ATÉ AS BOLAS! 
VAI PALMEIRAS! 😈⚽💚
VEM DE RT SE VC QUER SENTIR MINHAS BOLAS NO SEU CU!

✅@user
✅@user
✅@user
✅@user
✅@user
✅@user
✅@user
✅@user 
✅@user
✅@user ",0
@user @user infelizmente não se sabe quem é quem quando bolsonaro no governo a culpa era do pts agora a vez da culpa é bolsonaro enquanto isso o salário mínimo 1.320!!!!!!,1
"acabei de descobrir que meu carro zerou a bateria. provavelmente ficou com a luz piscando desde sábado. agora que preciso sair, preciso muito antes de uma chupeta",0
@user olha quem fala! saudades ja irmao,0
"@user A mulher não precisa ser obrigatoriamente feminista para ser mulher , porque a maioria não compact _ ",0
o homem quando tá na semana de corta o cabelo não quer guerra com ninguém,0
"é chato demais conhecer pessoas novas, senhorrrrr",0
"Eu me divido entre um cara mega administrativo, focado e centrado.

E entre um filha da puta, antro de merda, encher a cara de cerveja como se não houvesse amanhã.",0
"@user tô falando sério pô, mandar o pau veiudo pra esse fdp tarado",0
@user na força do ódio oh deixei a playlist de 10 horas rodando ontem meia noite acordei e ela não tinha parado nem na metade vontade de desinstalar o spotify,0
"vamos dar um exemplo onde o conjunto A são mulheres, o conjunto B são pessoas negras e o conjunto C são pessoas trans.
a interseção dos três é uma mulher trans negra (em cinza).  

em amarelo tá escrito ""mulher cis negra"", não sei se dá pra ver ",0
@user deu a mesma coisa... abre outra aba de busca... faço a busca mas n vejo nenhum preço de promoção...,0
graças a deus não devo mais nada a ninguém,0
"Alguma vez eu pensei q fosse namorar com o simples rapaz q eu via todos os dias ao entrar no autocarro...😍 Sempre que olho pra ti alguma coisa me dá vida, és o meu homem, irei cuidar de ti para sempre, entreguei-te o meu coração e sei que nada disso foi em vão ❤ AMO-TE ❤ ",0
"Você está se tornando persona não grata, igual sua amiguinha Greta...",0
rt @user preguiça de ir limpar a casa,0
odio manejar apurado ??,0
Pirralha socialistas de iPhone 😒,1
@user é fodido 😷😷,0
kimi wa houkago no insmonia ep6. a romance avança lentamente. nesse ep ganta estava olhando as fotos que ele havia tirado no acampamento e olha a foto da magari. eles também ir à um acampamento juntos para tirar fotos do céu. a parte em que eles fazem modelo para o pôster foi...,0
"Que mulher babaca! Vai cuidar do seu Chile, estúpida!",0
Alguem que me explique o ser humano masculino : na adolescência uma rapariga que ande a curtir a vida é puta... mas em adultos querem todos comer essa puta 🤷🏽‍♀️,0
Lembrei daquele episódio de Friends que os caras da empresa onde o Chandler trabalha ficam tudo esperando pra levar tapinha na bunda do chefe HAHAHAHHAHAHA ridículo 😂,0
"rt @user caraio era piada o bagulho mano os cara tao em choque

ta loco processa o jurinha porra ",0
"Que foda o @user
PUTA QUE PARIU! Que orgulho deve ser vestir a camisa do tricolor baiano em tempos obscuros. 
#DiaDosPais #HomensJáAbortam 
",0
@user eu so menino eu como maçã,0
"@user olha, afinal foi o Islão ""o pai"". Já tens argumento na mesma mas tens de substituir Hitler por ISIS ",0
@user to zuando carai hoje tem churras só colaaaaaa,0
"cada dia que passa minha aparência exala mais licenciatura, você olha pra mim e fala: professora!!!!",0
"RT @user feliz dia do ""não tenho roupa pra sair""",1
voltei a ter o twitter aberto,0
"Doei $100 pra ajudar os refugiados da Síria
Normalmente não falo sobre isso, mas a brincadeirinha good vibes do Google de hoje fez perceber+",0
@user @user @user tá pegando fogoooo,0
"@user @user @user @user infelizmente, não............",0
rt @user kkkkkk eu quero i quero mt ,0
que porra é essaaaa link,0
Concordo ele fala besteiras que serão usadas contra ele em campanha.,0
ontem foi do caralho,0
"@user precisamos do seu apoio, independente de afinidade política. Isso não pode ficar assim, precisamos divulgar este vídeo.",0
@user kkkkkk oia que arrombado,1
TACA PEDRA NOS COMUNISTA,1
"e o Dólar a 4,19?! hummm Dilma já saiu..",0
"E agora, o @user não diz nada?
Basta! Urge um apoio às políticas defendidas pelo PNR para que isto acabe.
",0
"ele mandou um audio de 35seg gente, onde foi que eu errei?",0
"Legal. Roubamos os sonhos dela. Kkkkkkk. Vamos acabar com as plantações de alimentos, com a pesca , a criação de gado e viver felizes para sempre!!! Isso sim é um conto de fadas. Vai pra escola minha filha. Quem sabe vc não aprende alguma coisa de útil ao invés de seguir a cartilha marxista que dizimou milhões pela fome e pela miséria.",1
"Esses camaradas são tinhosos dimais, quando o venha a nós acaba, começam a criticar, falar mal do vosso reino! Pessoas que agem assim são imbecis para não dizer vampiros!",0
@user @user agora entendi a fala de bolsonaro. ,0
"rt @user mano macho só serve pra ser babaca e inútil mesmo, deus o livre",1
esse dino é retardado kkkkkkkk fala de vagabunda e não quer me ver brava,1
@user @user abri o teu. link link,0
eu faleci nas linguagens corporais kkkkkkkkkkkkkkkkkkkkkkkk link,0
"eu sou o erro que dá certo, a raiva que cê quer por perto, quer sentir ódio, mas só sente amor",0
"sou herói profissional
herói profissional
minha individualidade é fazer tu querer meu pau",0
@user mds q raiiiva pq q acontece essas coisa comigo,0
Es gorda e feia —_ Obrigada  ,1
é mt cringe nossa senhora,0
@user @user sou de brasília. acompanhei tudo. detesto esses caras morei na quadra deles. mas acho que a reportagem e ruim e o ponto e outo,0
"??? fluminense x flamengo ??? ingresso setor norte ?? copa do brasil jogo de ida ??? 16/05/2023 ??? maracanã vem que ainda tem um último ingresso disponível, chama na dm hoje",0
"Que grande palhaçada! O nome de um bandido traidor?
Realmente no ""Sistema"" são todos amigalhaços. _ ",0
"rt @user nao se esqueça , amigo é o caralho ..",0
"RT @user as fufas usam sempre o msm argumento
""como mais cona que tu""",1
"eu nao sou homofóbico, mas...........",1
Foto linda👏👏👏👏😍😍😍,0
mt bonitinho essa atualização do ig pra colocar música no perfil,0
"@user Pegar refugiados eles não querem, né?",0
RT @user Acho que Kids não precisam de ver shows assim.. Deixem as crianças serem crianças na sua inocência até descobrirem o mundo _,0
@user brincadeira amor  eu fiquei foi PUTA dps pq destruiram nosso shipp (braria ✝️2016-2016) por um bem feiao aí teu e da andressa q começaram a usar no grupo ,0
eu vendo a thread das sapatão ,0
RT @user Orgulho Hetero seempreee .,1
Lula livre,0
Receber propina não te envergonha Bachelet? #BolsonaroPresidente2022🇧🇷,0
que burro da zero pra ele eu fiz um escândalo sem saber que a season finale era dupla ou seja eu não assisti a segunda parte,0
@user qual problema disso esquerdista,1
Nojo desse pedofilo desfarsado de bonzinho!,0
que álbum do caralho. que saudade do caralho.,0
caralho buceta porra eu preciso ver isso,0
@user @user kkkkkkkkk na moral???,0
@user meu deus,0
puta meu coração não aguenta🤤🤤🔥,0
rt @user bom dia arrombada pega teu rivotril e vai pra luta,1
rt @user passei de manhã e ele ainda estava la kkkkkkk pqp ,0
@user @user @user ¿ a ti que te parece ?,0
Lute como Greta Thunberg 💪🏼,0
"@user @user duas crianças, uma árvore, uma borboleta, um coração, uma coruja e 2 assinaturas.. morri.. hahaha",0
"@user ????????????bolsonaro reduziu preço do combustível. lula entrou. subiu o preço. agora ele vem e baixa de novo, para se fazer de bonzinho. um zero a esquerda.",1
RT @user Intervenção de João Pais do Amaral ,0
"faço faço, e no final tomo no cu",0
1 mês certinho para 18 anos,0
carai toda vez que eu tomo gelo fico nessa ressaca vsf,0
"caralhooo eu amo minha familia pqp mlk, quando envolve meus estudos eles realmente fazem at茅 o imposs铆vel pra me dar oq eu quero",0
Mulher = carne de churrasco. Vc esquenta no pau,1
"uuulh o status é meu, uuulh vou botar a porra do meu nome nos vídeos  sim uuulh

chatice do caralho",0
ainda está gorda,1
"De politicamente incorreto ao correto, Felipe Neto se enquadrou na moda atual do p. correto para ganhar grana dos o _ ",0
"@user @user @user @user @user tu é tão emocionado que eu nem citei bolsonaro aqui, nem sabe oq é uma analogia seu animal kkkkkkkkkkk",0
"sempre que a sonia vai embora ela fala “tchau marcela bom fds, juízo hem” como se eu precisasse. 🤔🤣",0
@user já vai tarde,0
"rt @user anunciado oficialmente! contratação de outro patamar!!

",0
"mas o povo que votou neles gostam muito desses discursos

até quando vocês vão demorar pra perceber isso?!",0
No dia 10 de Junho de 2016 - Todos os caminhos vão dar ao Largo de Camões ,0
@user a @user  erra ao achar ab贸brinhas de jornalismo.,0
"27.06.2019 Carlos Farinha diretor adjunto da PJ diz que Portugal está a usar a informação recolhida por @user
16.07.2019 @user questiona como é que 9 países já estão a usar as informações recolhidas por Rui Pinto e porque Portugal não o quer fazer
#FreeRuiPinto ",0
o cu ta q nao passa nada,0
@user @user me levem! eu fa莽o drenagem na barbara de gra莽a,0
"Eliseu,#colinho e Pizzi: já captei a vossa atenção?
Óptimo.
""Overdose de Tourette"" esta 5a, 6a e Sábado em Viseu, P _ ",0
"Enquanto isso, os verdadeiros corruptos são soltos! Que deputados são esses?",0
gente a mão invisível do mercado acabou de pegar na minha bunda,0
coe mano pprt kkkkkkkk vcs tão nessa agora eu fico só rindo por dentro que eh pra n dar confiança,0
"caralho, voltei sem camisa pra casa... nem lembro oq fiz com ela",0
minha avó leva tudo a sério puta que pariu,0
rt @user eu amo tese de paraense pqp ,0
não sei quem é mais burro,1
@user tudo é um grande mistério. essa t a graça da filosofia. até a simples experiência de ver é um grande mistério.,0
#globolixo,0
"23:59 - Lula sabia de toda a corrupção no seu governo!!!

00:00 - Bolsonaro não é responsável pela corrupção dos outros taokey!!!",0
com 21 anos eu não sou muito nova pra já estar vendo gente querida morrer toda hora? 😥,0
"""ativista dos direitos humanos"". ",0
rt @user @user prr fico olhando ela e me vejo gordo😂,0
"Se você assistir Titanic ao contrário, verá a história de um submarino que resgata as pessoas do mar e as coloca em uma festa.",0
"já já vai ter que cuida e dela, de toda quebrada que ela vai tá ?? link",0
"rt @user @user faz kkkkkkkkk ele fica bolado toda vez que eu faço isso, recomendo super",0
@user #dollarpepe 100x gem,0
arrotei &gt; minha avó: falta de educação porra!!!!!1!1!11,0
fomo,0
@user porra to só a preguiça de lavar o meu,0
o chittaphon agora faz parte de 3 grupos pqp,0
@user pqp eu n mereço uma amg dessa me exaltando o tempo todo 💗,0
"eu não queria q fosse agr, e nem q acontecesse, mais aconteceu e eu vou dar tudo d mim pra dar certo.",0
Tenho orgulho dos colégios militares . Moro em Manaus . Meu filho estudou no Colégio Militar quando tinha 11 anos . Hoje ele é um homem de valores e princípios . Minha neta tá se formando tem no Colégio Militar e ama a escola . Com mto orgulho ! 👏👏👏👏👏💚💛,0
enfia o teu palpite no cu inferno de pinto,1
voces dois sao maravilhosos demais pqp ,0
vsf essa musica nunca vai deixar de ser boa ,0
rt @user vai me beijar quando filha da puta,0
@user @user o auto proclamado gestor @user será o governador que perdeu a fórmula 1 pro rio de janeiro.,0
@user @user @user cara pq vocês tem tanta dificuldade pra lidar com a realidade? tipo teu comentário é caricato. olha o nível da loucura do seu comentário.,0
"@user @user @user @user @user @user Ue, eliminados o Corinthians na CdB esse ano. O Santos em 17. SP não passa nem pelo 🍴🍴🍴 na Liberta e quer zuar kkk Não ganham o Paulista desde 2005, até o Ituano já ganhou e o SP não kkk",0
@user de qual lado foi? deixa eu da do oto lado?,0
@user ai vc nn entra em panico,0
Pirralhinha mimada manipulada pela esquerda. Nojinho!!,1
A dulpla!!!!,0
Vocês fufas são mesmo muito putas crl bastou eu meter um video com a minha namorada no insta para todas a irem seguir,1
"Vcs não tem vergonha de mentir desta forma,",0
Por isso que eu falo que só tem bandido nesse congresso e senado,0
"???? segundo o jornalista stephen a. smith, damian lillard está tentando se juntar ao brooklyn nets! link",0
"ele é muito lindo cr, perfeito dms vtnc",0
contei uma parada pra mayara hoje que a bicha ficou nervosa viu,0
@user N acredito nessa separação.Prefiro acreditar em integridade e valores e em defenderes o que acreditas apesar das consequências,0
"PASSA A LINGUIÇA, MAS QUANDO FOR PRA CASAR ACHE UMA MENINA DE RESPEITO NÃO AS MARMITA  #JoaquinResponde ",1
O idiota deu a faca e o queijo a Ministra Damares para processa lo. Kkkkk,0
"tenho do da menina que amar ele de verdade, e ele não se permitir gostar dela por causa do que essa vaca fez com ele",0
Deus acima de tudo!!!,0
fico puta quendo eu falo com a pessoa e ela não me responde,0
"Homem MENTE muito, tá maluco cr 🤦🏾‍♀️ porra kkkkk @user  os prints estão lá no seu WhatsApp! Aí depois vira terceiraopção não sabe o motivo. 😂",0
@user medir minhas palavras? agora além de silenciar a angelica vc quer me silenciar tambem?,0
Leite Show no #TheNoite ,0
"@user @user eu não vou dar meu cu, eu tenho uma buceta pra ele usar e em troca eu só quero um cuzinho",0
"@user @user vai comprar micro-ondas como se ele só separou pouquíssimo pro 'utilidades""?",0
vota ai caralho,0
"@user ótimo saber, dessa eu vou passar bem longe. obrigada, ca &lt;3",0
@user vai chover assim tanto no Allgarve?!,0
@user pra que supera ??,0
link pra quem quiser fazer: link,0
"Um vagabundo não.
Dois vagabundos: Moro e DD.
Pena máxima prevista no CP brasileiro para esses
dois meliantes agentes do Estado.
Dois corruptos  !!!",1
@user a morte do demônio eu achei ruim também,0
"??atenção, atenção?? hoje é o dia de você colocar grana no bolso com milhas. lucro de r$660 a r$3.360 ???? hoje é o dia, se isso te interessa, deixei um link nos stories e aí, vai começar a lucrar hoje ou vai esperar a próxima?",0
"Isso vai ser para todos os partidos ou só para o partido do presidente????? E qual vai ser o critério para isso, e quem cai julgar, porque vi o pt fazer muitos faknews e ninguém fez nada! O próprio candidato do pt às vésperas das eleições aprontou.",1
Esse bandido devia ser fuzilado,0
"fui dormir as 8 para acordar agr na moral, vsf",0
eu odeio chegar cedo nos lugares e ter que ficar esperando puta merda,0
"CHAMPINHON DO CHARLI BRAU JR. QUE SE ESTOUROU OS MIOLOS?
#JoaquinResponde ",0
aaaa alguem me dá,0
"@user @user Pedimos só para que tenham paciência, que se der tudo certo logo logo já iremos marcar um dia para o MEGA MUTIRÃO e se Deus quiser ano que vem já teremos PM no Brasil, mas antes tenham calma, sem afobações que JUNTOS vamos conseguir.",0
@user @user sua vez bolsonaro,0
como vai o sábado? recheado de capitalismo?,0
@user no caso marisol seria nacional eu quis dizer,0
"correria do crlh, quero minha cama e a morena que não tenho do meu lado",0
tirei dona nenê! ,0
Oh lindeza da vida 😍😍😍😍,0
"@user eu só uso esse meu shortinho pq eh meu preferido né daí quando to dormindo q ele tá todo enfiado no cu, MINAH vo me cobre pra ninguém olhar kskksk",0
"eu reclamando q to barriguda, ai Igor, ""vc fala mt, blablabla"" ai
""olha minha barriga Igor""
[3/8 12:41] : Tá gravida karol
[3/8 12:42] : Crlh tá ddr mrm
[3/8 12:42]Karol: VAI SE FUDER
[3/8 12:42] : PORRA
[3/8 12:42] : O q ddr
[3/8 12:43] : Kkkkkkkkkkkk ddr",0
"mano do céu, cheguei só agora em casa, pelo jeito hj n era pra eu vir de ônibus de jeito nenhum",0
"""As mulheres estão descobrindo que mulher é bom - coisa que os homens já sabem há séculos.""  #MulherDeVerdade",1
Racistas não passarão !!!,0
eu e minha mãe fazendo almoço cantando só as melhores,0
odio de quem para no meio da rua pra conversar e tranca a estrada p vc passar,0
@user você é ridícula jaburu #mpn #nowunited #uniters,0
Vcs @user e @user estão parecendo duas meninas mimadas... vão trabalhar que é pra isso que colocamos vcs aí e pára com essa palhaçada!!!,0
@user A minha vida aqui é um gozo caralho não é juiz sou um cabrão vamos a Zulmira pai que Sérgio e Angola não existe lei voz minha prova?,0
